"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_name","GeneID","orgdb_symbol","orgdb_old_MXAN","orgdb_Name","iMat"
"4219","WP_011555688.1",121.732838749879,-0.872970080095361,0.410443678509472,-2.1268937147858,0.0334289152098347,0.0891131043389271,"MXAN_RS27805",41362980,"MXAN_RS27805","MXAN_5737","hypothetical protein",-1
"4220","WP_011555689.1",2320.61161795256,-1.11280139656913,0.266709166109416,-4.17234027912116,3.01486931853118e-05,0.000275902582656021,"MXAN_RS27810",41362981,"MXAN_RS27810","MXAN_5738","PEGA domain-containing protein",-1
"4221","WP_011555690.1",52.5418010259589,-0.564502136767288,0.601903081093574,-0.937862181635066,0.348315240479581,0.495079484617944,"MXAN_RS27815",41362982,"MXAN_RS27815","MXAN_5739","hypothetical protein",0
"4222","WP_011555691.1",7076.47525575728,0.267692088435659,0.333958239903968,0.801573539591765,0.422799688873864,0.565652781148422,"MXAN_RS27820",41362983,"MXAN_RS27820","MXAN_5740","glycosyl transferase family 2",0
"4223","WP_011555692.1",309.384571237475,-0.666196943801512,0.486616650405164,-1.36903853011776,0.170987231206388,0.296644765922261,"MXAN_RS27825",41362984,"MXAN_RS27825","MXAN_5741","D-alanine--D-alanine ligase",0
"4224","WP_011555693.1",345.243190526194,-0.582324099424851,0.332281167056782,-1.75250407533732,0.0796871697210947,0.171120064365243,"MXAN_RS27830",41362985,"MXAN_RS27830","MXAN_5742","hypothetical protein",0
"4225","WP_011555694.1",5308.69771463049,-0.580157800608945,0.301795055788295,-1.9223568759056,0.0545608678977478,0.128346795055781,"MXAN_RS27835",41362986,"MXAN_RS27835","MXAN_5743","PEGA domain-containing protein",0
"4226","WP_011555695.1",1034.23784597751,-0.0517633679979546,0.287349968078423,-0.180140503735248,0.857042265314223,0.90906274786327,"MXAN_RS27840",41362987,"MXAN_RS27840","MXAN_5744","S41 family peptidase",0
"4227","WP_011555696.1",8896.89587530984,3.43161932216556,0.29547323580528,11.6139768558498,3.4995239070392e-31,1.41854230843571e-28,"MXAN_RS27845",41362988,"MXAN_RS27845","MXAN_5745","alpha/beta hydrolase",1
"4228","WP_011555697.1",545.732270785921,-0.897833684312173,0.28436163229317,-3.15736577073285,0.0015920151298563,0.00797280251441843,"MXAN_RS27850",41362989,"MXAN_RS27850","MXAN_5746","peptidase M23",-1
"4229","WP_011555698.1",406.952170923789,-1.69200687345465,0.278125334352672,-6.08361290564466,1.17504102539251e-09,2.87135025034743e-08,"MXAN_RS27855",41362990,"MXAN_RS27855","MXAN_5747","ABC transporter permease",-1
"4230","WP_011555699.1",898.83805462473,-0.805175874992532,0.281544472388626,-2.85985325217509,0.00423837084469972,0.017668852686525,"MXAN_RS27860",41362991,"ftsE","MXAN_5748","cell division ATP-binding protein FtsE",0
"4231","WP_011555701.1",1408.76238108597,-0.502982087099931,0.299247226940876,-1.68082455514052,0.0927969976212724,0.191055903976154,"MXAN_RS27870",41362993,"MXAN_RS27870","MXAN_5750","carotenoid synthesis regulator CarF",0
"4232","WP_011555702.1",375.874011643945,-0.339182341953498,0.331790908695049,-1.02227738333012,0.306649634474031,0.453654493593935,"MXAN_RS27875",41362994,"MXAN_RS27875","MXAN_5751","glutamate racemase",0
"4233","WP_011555703.1",1148.11740244991,0.0505698319772371,0.439294835776749,0.11511592638648,0.908353236394331,0.943707366068423,"MXAN_RS27880",41362995,"MXAN_RS27880","MXAN_5752","hypothetical protein",0
"4234","WP_011555704.1",275.234218605003,-0.204801314262008,0.310303823846279,-0.660002547578867,0.509252194492355,0.646152986972348,"MXAN_RS27885",41362996,"MXAN_RS27885","MXAN_5753","flagellar motor protein MotA",0
"4235","WP_011555706.1",198.816352338838,-0.451560285547431,0.371038199218637,-1.21701831913362,0.223597245971509,0.360170318370656,"MXAN_RS27895",41362998,"MXAN_RS27895","MXAN_5755","biopolymer transporter TonB",0
"4236","WP_011555707.1",1256.90351796799,0.893992959638869,0.341162578350621,2.62043089239433,0.00878187272743889,0.0317502019752263,"MXAN_RS27900",41362999,"tolB","MXAN_5756","protein TolB",0
"4237","WP_011555709.1",198.976405085197,0.0722944147006025,0.327453345770346,0.220777755470866,0.825265484775436,0.886777554278424,"MXAN_RS27910",41363001,"MXAN_RS27910","MXAN_5758","aminotransferase class V-fold PLP-dependent enzyme",0
"4238","WP_011555710.1",232.973015096241,-0.37332749566494,0.320823879462634,-1.1636524571994,0.244564883638552,0.38464787224171,"MXAN_RS27915",41363002,"MXAN_RS27915","MXAN_5759","Ppx/GppA family phosphatase",0
"4239","WP_011555711.1",414.020982235858,-0.173060499190412,0.273591697775311,-0.632550258643225,0.527027378312666,0.660730428738069,"MXAN_RS27920",41363003,"MXAN_RS27920","MXAN_5760","MFS transporter",0
"4240","WP_011555712.1",320.435798875879,0.121883058407333,0.303688259948751,0.401342674319716,0.688167848871809,0.789702688855227,"MXAN_RS27925",41363004,"MXAN_RS27925","MXAN_5761","acyltransferase",0
"4241","WP_011555713.1",61.3107649878618,-0.325393407520596,0.472243335783256,-0.689037584788578,0.490799615874675,0.628176105682093,"MXAN_RS27930",41363005,"MXAN_RS27930","MXAN_5762","hypothetical protein",0
"4242","WP_011555714.1",1623.53920830838,0.528196487308818,0.251039037489133,2.10404123833403,0.0353748499185104,0.0932905054682186,"MXAN_RS27935",41363006,"MXAN_RS27935","MXAN_5763","polymerase",0
"4243","WP_011555716.1",917.731842422348,-0.511487228411821,0.306801292404724,-1.6671612573818,0.0954823441568922,0.1953165597874,"MXAN_RS27945",41363008,"MXAN_RS27945","MXAN_5765","ATPase AAA",0
"4244","WP_011555717.1",8694.39412765538,-0.45927097349042,0.266757205451019,-1.7216816044909,0.0851272114529162,0.179446807623752,"MXAN_RS27950",41363009,"MXAN_RS27950","MXAN_5766","tetratricopeptide repeat protein",0
"4245","WP_011555718.1",1337.50629970762,-0.278512514830747,0.324310771951983,-0.858782806239885,0.390460355258423,0.535561765144465,"MXAN_RS27955",41363010,"accC","MXAN_5767","acetyl-CoA carboxylase biotin carboxylase subunit",0
"4246","WP_011555719.1",1397.96353162141,-0.379653787752779,0.358799757492436,-1.05812163978618,0.289999989925183,0.435094694224784,"MXAN_RS27960",41363011,"accB","MXAN_5768","acetyl-CoA carboxylase biotin carboxyl carrier protein",0
"4247","WP_011555720.1",5292.00623275745,0.572229071147624,0.385029003197575,1.48619731603437,0.137226937270743,0.253384465362457,"MXAN_RS27965",41363012,"efp","MXAN_5769","elongation factor P",0
"4248","WP_011555721.1",1133.33772434488,-0.559784286661491,0.340488623015963,-1.64406164794307,0.100163468958842,0.202480589553246,"MXAN_RS27970",41363013,"MXAN_RS27970","MXAN_5770","hypothetical protein",0
"4249","WP_011555722.1",4003.03844483426,0.228054680399397,0.303924721542604,0.750365680165407,0.453034494985403,0.595206998082824,"MXAN_RS27975",41363014,"MXAN_RS27975","MXAN_5771","hypothetical protein",0
"4250","WP_011555723.1",29556.3714974316,0.204198473785085,0.31211154200885,0.65424838976091,0.512951790457117,0.648697153246466,"MXAN_RS27980",41363015,"MXAN_RS27980","MXAN_5772","type IV pilus secretin PilQ",0
"4251","WP_011555724.1",15995.5240977581,0.141559449785543,0.326129914119583,0.434058464608178,0.664245986271223,0.773065207126329,"MXAN_RS27985",41363016,"MXAN_RS27985","MXAN_5773","hypothetical protein",0
"4252","WP_011555725.1",3579.33680057641,-0.60559662142917,0.318209980640825,-1.90313521973633,0.0570229033354101,0.13256837666229,"MXAN_RS27990",41363017,"MXAN_RS27990","MXAN_5774","pilus biosynthesis protein PilO",0
"4253","WP_011555726.1",9032.0465724286,-1.22390430181799,0.331824276365725,-3.68841097228535,0.000225658956033993,0.00155191204194635,"MXAN_RS27995",41363018,"MXAN_RS27995","MXAN_5775","pilus assembly protein PilN",-1
"4254","WP_011555727.1",8180.57883220772,-0.705430444035564,0.289307472182321,-2.43834159800409,0.0147548236533548,0.0479601366958811,"MXAN_RS28000",41363019,"MXAN_RS28000","MXAN_5776","pilus assembly protein PilM",0
"4255","WP_011555728.1",1431.54811285902,-0.0141140170560629,0.300784121136917,-0.0469240763199669,0.96257373909833,0.977195609991821,"MXAN_RS28005",41363020,"MXAN_RS28005","MXAN_5777","sigma-54-dependent Fis family transcriptional regulator",0
"4256","WP_011555729.1",896.631783365928,0.571291819771492,0.33663296399343,1.69707628449198,0.0896822391914141,0.186200756332641,"MXAN_RS28010",41363021,"MXAN_RS28010","MXAN_5778","two-component sensor histidine kinase",0
"4257","WP_011555730.1",641.267325382341,0.701900335938642,0.325527950638082,2.15619068827366,0.0310687783529476,0.0843557729039251,"MXAN_RS28015",41363022,"MXAN_RS28015","MXAN_5779","type 4 prepilin-like proteins leader peptide-processing enzyme",0
"4258","WP_011555731.1",1211.55043226698,1.95513922112661,0.451970720824328,4.32580946296859,1.51972746053193e-05,0.00015265950336043,"MXAN_RS28020",41363023,"MXAN_RS28020","MXAN_5780","ABC transporter permease",1
"4259","WP_011555732.1",6421.86696315831,1.6485184462574,0.405224938652912,4.06815644599162,4.7386562987283e-05,0.000407666423901831,"MXAN_RS28025",41363024,"MXAN_RS28025","MXAN_5781","ABC transporter ATP-binding protein",1
"4260","WP_011555733.1",10765.8032321846,2.38068407403086,0.400728748828395,5.94088664961331,2.83484586025789e-09,6.49000758240436e-08,"MXAN_RS28030",41363025,"MXAN_RS28030","MXAN_5782","ABC transporter",1
"4261","WP_011555734.1",23125.4638621548,1.5793008679021,0.457879653796981,3.44916148775272,0.000562330297587048,0.00334630231491567,"MXAN_RS28035",41363026,"MXAN_RS28035","MXAN_5783","prepilin-type cleavage/methylation domain-containing protein",1
"4262","WP_011555735.1",2805.16327297056,-0.0887450997283302,0.304375018275689,-0.291564991867858,0.770619245352665,0.849925931454099,"MXAN_RS28040",41363027,"MXAN_RS28040","MXAN_5784","sigma-54-dependent Fis family transcriptional regulator",0
"4263","WP_011555737.1",6450.53747216837,-0.21531060417969,0.273017743363548,-0.788632275423155,0.430326961256949,0.572988871826824,"MXAN_RS28050",41363029,"MXAN_RS28050","MXAN_5786","type II secretion system F family protein",0
"4264","WP_011555738.1",2916.17902966248,-0.15190247391629,0.296467520491211,-0.512374757493183,0.608388753909232,0.729504105351487,"MXAN_RS28055",41363030,"MXAN_RS28055","MXAN_5787","twitching motility protein PilT",0
"4265","WP_011555739.1",5276.02835212984,-0.442970266984617,0.314997417076865,-1.40626634686507,0.159645049289711,0.282442627639383,"MXAN_RS28060",41363031,"pilB","MXAN_5788","type IV-A pilus assembly ATPase PilB",0
"4266","WP_011555740.1",767.717846682192,-0.603459285683944,0.273617621690536,-2.20548399607998,0.0274201496077153,0.0768723559588145,"MXAN_RS28065",41363032,"ribF","MXAN_5789","bifunctional riboflavin kinase/FAD synthetase",0
"4267","WP_011555741.1",130.046759390389,0.145224118019586,0.473727557402951,0.3065561961726,0.759181199539311,0.841260968764679,"MXAN_RS28070",41363033,"MXAN_RS28070","MXAN_5790","tRNA (guanine-N(7)-)-methyltransferase",0
"4268","WP_011555742.1",329.715621212065,-1.06537951738994,0.385579477571202,-2.76306074197947,0.00572621089959514,0.0227038661157135,"MXAN_RS28075",41363034,"MXAN_RS28075","MXAN_5791","diguanylate cyclase response regulator",-1
"4269","WP_011555743.1",494.894481269674,-0.676329191682639,0.358854163843276,-1.88469094085255,0.0594715761556716,0.136742953382961,"MXAN_RS28080",41363035,"MXAN_RS28080","MXAN_5792","hypothetical protein",0
"4270","WP_011555744.1",797.395816487381,-0.257054240034071,0.335462957299265,-0.766267137521099,0.443517367726046,0.586449928412981,"MXAN_RS28085",41363036,"MXAN_RS28085","MXAN_5793","hypothetical protein",0
"4271","WP_011555745.1",202.175979122617,-0.517046877995672,0.392790008904129,-1.31634427117486,0.188058518039481,0.318483963580748,"MXAN_RS28090",41363037,"MXAN_RS28090","MXAN_5794","hypothetical protein",0
"4272","WP_011555746.1",1260.7555126778,-0.114442260267329,0.28502524408115,-0.40151622582155,0.688040094399023,0.789687590023929,"MXAN_RS28095",41363038,"MXAN_RS28095","MXAN_5795","exonuclease",0
"4273","WP_011555747.1",622.775235645637,0.189523621957717,0.37793967346338,0.501465274129474,0.616043711245407,0.735984260435523,"MXAN_RS28100",41363039,"MXAN_RS28100","MXAN_5796","HAMP domain-containing protein",0
"4274","WP_011555748.1",808.395024313615,-0.339972506843431,0.299246283932555,-1.13609600218145,0.255916388012385,0.397906098780087,"MXAN_RS28105",41363040,"MXAN_RS28105","MXAN_5797","HEAT repeat domain-containing protein",0
"4275","WP_011555750.1",4945.99959221055,2.60801444079772,0.295561515313787,8.82393107921672,1.10510253989333e-18,1.07257205667675e-16,"MXAN_RS28115",41363042,"MXAN_RS28115","MXAN_5799","type IV secretion protein Rhs",1
"4276","WP_011555751.1",2721.69792777412,3.5853185352312,0.362822555109001,9.88174104598895,4.99572759583508e-23,1.0431987534212e-20,NA,NA,NA,NA,NA,-1
"4277","WP_011555753.1",4604.56961209685,-0.117253009555432,0.307700082880977,-0.381062651844612,0.703156759834307,0.800353256600662,"MXAN_RS28125",41363043,"MXAN_RS28125","MXAN_5802","alanine--tRNA ligase",0
"4278","WP_011555754.1",462.123610753247,-0.401009104406398,0.307706501665679,-1.30321947126776,0.192499844441795,0.324093923295483,"MXAN_RS28130",41363044,"MXAN_RS28130","MXAN_5803","hypothetical protein",0
"4279","WP_011555756.1",15.5585729851937,1.16308201106291,0.961274220100638,1.20993779583639,0.226302762787145,0.363508703581869,"MXAN_RS28140",41363046,"MXAN_RS28140","MXAN_5805","hypothetical protein",0
"4280","WP_011555757.1",1351.33875633466,0.813408740725711,0.370988887730453,2.19254206157437,0.0283403894370824,0.0786522849822534,"MXAN_RS28145",41363047,"MXAN_RS28145","MXAN_5806","glutamate--cysteine ligase",0
"4281","WP_011555758.1",35.08690530108,-0.203560563084211,0.61899378627428,-0.328857199535783,0.742263626351848,0.828061947416316,"MXAN_RS28150",41363048,"MXAN_RS28150","MXAN_5807","sulfate transporter",0
"4282","WP_011555759.1",15169.5545916092,0.12569526451348,0.298235485126868,0.421463141651337,0.673416920368729,0.779918655169901,"MXAN_RS28155",41363049,"MXAN_RS28155","MXAN_5808","PDZ domain-containing protein",0
"4283","WP_011555760.1",1987.96439369798,-0.484574648198839,0.287450546786748,-1.68576700797975,0.0918406847004527,0.18963222640726,NA,NA,NA,NA,NA,-1
"4284","WP_011555761.1",113.84520955591,-0.433622786937116,0.394362827282292,-1.09955289124327,0.271526977031184,0.414600575830243,"MXAN_RS28165",41363051,"MXAN_RS28165","MXAN_5810","glycerophosphodiester phosphodiesterase",0
"4285","WP_011555763.1",84.4100938506432,-0.713468341035859,0.455572072056563,-1.56609323704829,0.117326791136086,0.226312675736906,"MXAN_RS28175",41363053,"MXAN_RS28175","MXAN_5812","hypothetical protein",0
"4286","WP_011555764.1",401.399871164308,-1.04927747943617,0.311193282897495,-3.37178704394401,0.000746821700106234,0.00425257429181691,"MXAN_RS37120",41364768,"MXAN_RS37120","MXAN_5813","hypothetical protein",-1
"4287","WP_011555765.1",5109.80856438463,0.506861273747843,0.299045230888592,1.69493180761231,0.0900883577233083,0.186736539638087,"MXAN_RS28185",41363054,"MXAN_RS28185","MXAN_5814","transcriptional regulator",0
"4288","WP_011555769.1",351.760544255728,0.43825722772258,0.340390508474158,1.28751306752683,0.19791551789487,0.330460847789401,"MXAN_RS28205",41363058,"MXAN_RS28205","MXAN_5818","ATPase",0
"4289","WP_011555772.1",178.813042177612,0.702896389364025,0.361842212463494,1.94254944601009,0.0520706201290305,0.124101997105329,"MXAN_RS28220",41363061,"MXAN_RS28220","MXAN_5821","tetratricopeptide repeat protein",0
"4290","WP_011555773.1",80.9505388407128,0.734476874728712,0.483612143517103,1.51873124894503,0.128830157505727,0.242096704491946,"MXAN_RS28225",41363062,"MXAN_RS28225","MXAN_5822","hypothetical protein",0
"4291","WP_011555774.1",254.483151122797,-0.383917505790963,0.30610936434651,-1.25418412667825,0.209775088022621,0.344920098201833,"MXAN_RS28230",41363063,"MXAN_RS28230","MXAN_5823","Holliday junction resolvase RuvX",0
"4292","WP_011555776.1",113.842753668379,-0.402275316266242,0.433573215223705,-0.927814039570422,0.353504040077951,0.499691556959418,"MXAN_RS28240",41363065,"MXAN_RS28240","MXAN_5825","hypothetical protein",0
"4293","WP_011555777.1",13742.3010879631,-0.057765235525255,0.371537628039445,-0.155476137989238,0.876445964306199,0.921599517751655,"MXAN_RS28245",41363066,"MXAN_RS28245","MXAN_5826","PrkA protein",0
"4294","WP_011555778.1",1786.81295566048,-0.761110530514737,0.339447733340819,-2.24220242399013,0.0249482925693596,0.0713693503679487,"MXAN_RS28250",41363067,"MXAN_RS28250","MXAN_5827","hypothetical protein",0
"4295","WP_011555779.1",3942.39054924701,-1.3891478494156,0.417987794816102,-3.32341725438843,0.000889217989541447,0.00491475702626701,"MXAN_RS28255",41363068,"MXAN_RS28255","MXAN_5828","SpoVR-like protein",-1
"4296","WP_011555780.1",1229.57659015167,-0.142827775395315,0.275774537069773,-0.517915021861421,0.604517560636767,0.726369748970874,"MXAN_RS28260",41363069,"MXAN_RS28260","MXAN_5829","peptidase M23",0
"4297","WP_011555781.1",295.933330548564,-0.184612945000442,0.327176742788155,-0.564260599415459,0.572576791650105,0.699579197032069,"MXAN_RS28265",41363070,"MXAN_RS28265","MXAN_5830","TIGR02265 family protein",0
"4298","WP_011555782.1",2263.45528887398,-0.161248670120251,0.287176170609686,-0.561497389487136,0.574458509426052,0.701008250124831,"MXAN_RS28270",41363071,"MXAN_RS28270","MXAN_5831","glycogen/starch/alpha-glucan phosphorylase",0
"4299","WP_011555783.1",78.2345513355477,-1.74879258602495,0.463682921535589,-3.77152684475295,0.000162251698595633,0.00117568502105416,"MXAN_RS28275",41363072,"MXAN_RS28275","MXAN_5832","DUF4440 domain-containing protein",-1
"4300","WP_011555786.1",69.9902090950884,1.79584927524046,0.541978581808485,3.31350598624772,0.000921341348192806,0.0050308741920734,"MXAN_RS28280",41363073,"MXAN_RS28280","MXAN_5835","hypothetical protein",1
"4301","WP_011555788.1",3085.67667668957,0.533227016982843,0.289423234843605,1.84237805672714,0.0654198692378339,0.147082648912859,"MXAN_RS28290",41363075,"MXAN_RS28290","MXAN_5837","hypothetical protein",0
"4302","WP_011555789.1",1064.52931503743,0.465523699765524,0.340986293197308,1.36522701660666,0.17218170950597,0.298341503697671,"MXAN_RS28295",41363076,"MXAN_RS28295","MXAN_5838","KR domain-containing protein",0
"4303","WP_011555790.1",2432.45914057249,-0.367365472772487,0.24973308450325,-1.47103245652542,0.141282339599157,0.258448792720411,"MXAN_RS28300",41363077,"MXAN_RS28300","MXAN_5839","U32 family peptidase",0
